614.00,0.00,169.00
628.00,0.00,180.00
641.00,0.00,196.00
637.00,0.00,219.00
636.00,0.00,244.00
671.00,0.00,261.00
716.00,0.00,273.00
737.00,0.00,280.00
740.00,0.00,285.00
737.00,0.00,291.00
735.00,0.00,300.00
727.00,0.00,310.00
722.00,0.00,323.00
715.00,0.00,336.00
717.00,0.00,350.00
768.00,0.00,373.00
826.00,0.00,386.00
873.00,0.00,401.00
896.00,0.00,413.00
906.00,0.00,422.00
903.00,0.00,427.00
894.00,0.00,429.00
880.00,0.00,429.00
855.00,0.00,426.00
836.00,0.00,428.00
831.00,0.00,431.00
827.00,0.00,437.00
828.00,0.00,445.00
828.00,0.00,450.00
824.00,0.00,454.00
813.00,0.00,452.00
805.00,0.00,448.00
791.00,0.00,446.00
777.00,0.00,441.00
756.00,0.00,438.00
741.00,0.00,433.00
729.00,0.00,432.00
731.00,0.00,433.00
728.00,0.00,434.00
730.00,0.00,436.00
725.00,0.00,434.00
721.00,0.00,433.00
720.00,0.00,433.00
714.00,0.00,429.00
716.00,0.00,426.00
703.00,0.00,423.00
702.00,0.00,421.00
702.00,0.00,421.00
713.00,0.00,422.00
709.00,0.00,421.00
715.00,0.00,423.00
711.00,0.00,424.00
709.00,0.00,425.00
714.00,0.00,426.00
710.00,0.00,425.00
710.00,0.00,426.00
699.00,0.00,424.00
702.00,0.00,424.00
697.00,0.00,423.00
703.00,0.00,426.00
700.00,0.00,430.00
710.00,0.00,434.00
706.00,0.00,434.00
708.00,0.00,436.00
704.00,0.00,438.00
707.00,0.00,442.00
701.00,0.00,444.00
699.00,0.00,447.00
696.00,0.00,448.00
698.00,0.00,453.00
702.00,0.00,462.00
704.00,0.00,475.00
720.00,0.00,488.00
719.00,0.00,500.00
726.00,0.00,506.00
729.00,0.00,513.00
728.00,0.00,516.00
722.00,0.00,516.00
718.00,0.00,519.00
718.00,0.00,521.00
715.00,0.00,523.00
710.00,0.00,527.00
718.00,0.00,530.00
720.00,0.00,532.00
716.00,0.00,532.00
718.00,0.00,532.00
717.00,0.00,533.00
710.00,0.00,532.00
708.00,0.00,533.00
709.00,0.00,535.00
709.00,0.00,539.00
708.00,0.00,544.00
710.00,0.00,548.00
707.00,0.00,550.00
711.00,0.00,553.00
706.00,0.00,553.00
707.00,0.00,552.00
698.00,0.00,551.00
693.00,0.00,551.00
693.00,0.00,552.00
687.00,0.00,552.00
685.00,0.00,555.00
691.00,0.00,557.00
687.00,0.00,558.00
691.00,0.00,560.00
687.00,0.00,559.00
685.00,0.00,558.00
686.00,0.00,558.00
683.00,0.00,559.00
675.00,0.00,562.00
671.00,0.00,562.00
670.00,0.00,564.00
675.00,0.00,567.00
670.00,0.00,566.00
674.00,0.00,567.00
673.00,0.00,565.00
668.00,0.00,564.00
671.00,0.00,560.00
671.00,0.00,557.00
663.00,0.00,553.00
660.00,0.00,549.00
664.00,0.00,548.00
661.00,0.00,545.00
660.00,0.00,545.00
664.00,0.00,544.00
663.00,0.00,542.00
660.00,0.00,540.00
655.00,0.00,538.00
655.00,0.00,535.00
659.00,0.00,533.00
655.00,0.00,528.00
655.00,0.00,526.00
659.00,0.00,525.00
656.00,0.00,525.00
658.00,0.00,525.00
659.00,0.00,523.00
658.00,0.00,522.00
658.00,0.00,519.00
656.00,0.00,514.00
656.00,0.00,509.00
657.00,0.00,504.00
654.00,0.00,500.00
651.00,0.00,496.00
650.00,0.00,492.00
650.00,0.00,489.00
651.00,0.00,488.00
653.00,0.00,486.00
651.00,0.00,482.00
648.00,0.00,478.00
648.00,0.00,473.00
648.00,0.00,470.00
648.00,0.00,467.00
647.00,0.00,465.00
646.00,0.00,464.00
644.00,0.00,463.00
646.00,0.00,462.00
642.00,0.00,460.00
643.00,0.00,457.00
642.00,0.00,454.00
640.00,0.00,453.00
638.00,0.00,452.00
639.00,0.00,452.00
640.00,0.00,452.00
636.00,0.00,452.00
639.00,0.00,452.00
638.00,0.00,452.00
636.00,0.00,451.00
636.00,0.00,451.00
636.00,0.00,450.00
636.00,0.00,451.00
633.00,0.00,452.00
634.00,0.00,452.00
632.00,0.00,452.00
632.00,0.00,452.00
633.00,0.00,451.00
630.00,0.00,451.00
633.00,0.00,450.00
632.00,0.00,450.00
631.00,0.00,449.00
632.00,0.00,450.00
632.00,0.00,451.00
631.00,0.00,453.00
632.00,0.00,452.00
630.00,0.00,452.00
632.00,0.00,453.00
630.00,0.00,451.00
630.00,0.00,450.00
629.00,0.00,450.00
629.00,0.00,450.00
626.00,0.00,449.00
626.00,0.00,450.00
625.00,0.00,451.00
625.00,0.00,451.00
627.00,0.00,451.00
625.00,0.00,451.00
626.00,0.00,451.00
626.00,0.00,451.00
627.00,0.00,450.00
623.00,0.00,451.00
624.00,0.00,451.00
626.00,0.00,451.00
626.00,0.00,451.00
626.00,0.00,451.00
627.00,0.00,451.00
623.00,0.00,450.00
626.00,0.00,450.00
622.00,0.00,450.00
624.00,0.00,450.00
622.00,0.00,450.00
624.00,0.00,451.00
625.00,0.00,451.00
624.00,0.00,452.00
623.00,0.00,452.00
622.00,0.00,451.00
624.00,0.00,451.00
624.00,0.00,450.00
623.00,0.00,450.00
625.00,0.00,450.00
622.00,0.00,451.00
622.00,0.00,450.00
623.00,0.00,452.00
621.00,0.00,452.00
624.00,0.00,453.00
623.00,0.00,452.00
623.00,0.00,452.00
623.00,0.00,451.00
621.00,0.00,452.00
624.00,0.00,451.00
622.00,0.00,452.00
621.00,0.00,452.00
623.00,0.00,452.00
622.00,0.00,451.00
623.00,0.00,452.00
621.00,0.00,451.00
619.00,0.00,451.00
622.00,0.00,451.00
620.00,0.00,451.00
620.00,0.00,452.00
622.00,0.00,451.00
620.00,0.00,452.00
621.00,0.00,452.00
621.00,0.00,451.00
620.00,0.00,451.00
620.00,0.00,451.00
621.00,0.00,451.00
618.00,0.00,451.00
622.00,0.00,451.00
618.00,0.00,452.00
620.00,0.00,452.00
617.00,0.00,452.00
621.00,0.00,452.00
618.00,0.00,451.00
617.00,0.00,451.00
618.00,0.00,450.00
620.00,0.00,451.00
619.00,0.00,451.00
620.00,0.00,451.00
618.00,0.00,451.00
618.00,0.00,451.00
616.00,0.00,453.00
617.00,0.00,452.00
619.00,0.00,451.00
617.00,0.00,452.00
617.00,0.00,451.00
617.00,0.00,451.00
618.00,0.00,452.00
617.00,0.00,452.00
616.00,0.00,453.00
617.00,0.00,453.00
616.00,0.00,453.00
616.00,0.00,453.00
617.00,0.00,453.00
616.00,0.00,453.00
615.00,0.00,453.00
614.00,0.00,454.00
615.00,0.00,454.00
614.00,0.00,455.00
612.00,0.00,456.00
