0.00,0.00,7.00
0.00,0.00,6.00
0.00,0.00,4.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,4.00
0.00,0.00,6.00
0.00,0.00,7.00
0.00,0.00,10.00
0.00,0.00,12.00
0.00,0.00,13.00
0.00,0.00,16.00
0.00,0.00,22.00
0.00,0.00,22.00
0.00,0.00,27.00
0.00,0.00,32.00
0.00,0.00,33.00
0.00,0.00,33.00
0.00,0.00,33.00
0.00,0.00,35.00
0.00,0.00,35.00
0.00,0.00,37.00
0.00,0.00,35.00
0.00,0.00,34.00
0.00,0.00,34.00
0.00,0.00,37.00
0.00,0.00,38.00
0.00,0.00,39.00
0.00,0.00,39.00
0.00,0.00,40.00
0.00,0.00,40.00
0.00,0.00,40.00
0.00,0.00,38.00
0.00,0.00,36.00
0.00,0.00,39.00
0.00,0.00,37.00
0.00,0.00,36.00
0.00,0.00,36.00
0.00,0.00,37.00
0.00,0.00,37.00
0.00,0.00,39.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,47.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,44.00
0.00,0.00,45.00
0.00,0.00,46.00
0.00,0.00,46.00
0.00,0.00,45.00
0.00,0.00,43.00
0.00,0.00,41.00
0.00,4.00,41.00
0.00,10.00,41.00
0.00,11.00,42.00
0.00,11.00,42.00
0.00,7.00,46.00
0.00,4.00,43.00
0.00,3.00,46.00
0.00,3.00,45.00
0.00,3.00,45.00
0.00,6.00,44.00
0.00,11.00,44.00
0.00,17.00,44.00
0.00,24.00,44.00
0.00,27.00,44.00
0.00,26.00,45.00
0.00,24.00,45.00
0.00,23.00,45.00
0.00,21.00,45.00
0.00,20.00,46.00
0.00,20.00,46.00
0.00,19.00,48.00
0.00,18.00,50.00
0.00,17.00,52.00
0.00,16.00,53.00
0.00,15.00,54.00
0.00,13.00,53.00
0.00,11.00,52.00
0.00,9.00,53.00
0.00,5.00,56.00
0.00,1.00,58.00
0.00,0.00,60.00
0.00,0.00,64.00
0.00,0.00,70.00
0.00,0.00,70.00
0.00,0.00,71.00
0.00,0.00,73.00
0.00,3.00,71.00
0.00,7.00,71.00
0.00,12.00,71.00
0.00,20.00,71.00
0.00,29.00,72.00
0.00,44.00,73.00
34.00,56.00,73.00
109.00,66.00,74.00
158.00,72.00,73.00
179.00,74.00,72.00
190.00,73.00,73.00
199.00,72.00,70.00
198.00,68.00,68.00
193.00,65.00,68.00
186.00,62.00,69.00
179.00,58.00,71.00
172.00,54.00,71.00
159.00,53.00,69.00
143.00,47.00,67.00
125.00,37.00,65.00
107.00,29.00,65.00
89.00,21.00,63.00
73.00,14.00,61.00
59.00,9.00,61.00
47.00,5.00,61.00
36.00,0.00,60.00
27.00,0.00,60.00
20.00,0.00,59.00
12.00,0.00,59.00
0.00,0.00,58.00
0.00,0.00,59.00
0.00,0.00,58.00
0.00,0.00,58.00
0.00,0.00,58.00
0.00,0.00,56.00
0.00,0.00,56.00
0.00,0.00,56.00
0.00,0.00,56.00
0.00,0.00,56.00
0.00,0.00,57.00
0.00,0.00,55.00
0.00,0.00,54.00
0.00,0.00,53.00
0.00,0.00,52.00
0.00,0.00,52.00
0.00,0.00,51.00
0.00,0.00,54.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,50.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,50.00
0.00,0.00,50.00
0.00,0.00,50.00
0.00,0.00,53.00
0.00,0.00,50.00
0.00,0.00,51.00
0.00,0.00,50.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,50.00
0.00,0.00,50.00
0.00,0.00,49.00
0.00,0.00,48.00
0.00,0.00,48.00
0.00,0.00,48.00
0.00,0.00,50.00
0.00,0.00,47.00
0.00,0.00,47.00
0.00,0.00,46.00
0.00,0.00,47.00
0.00,0.00,45.00
0.00,0.00,46.00
0.00,0.00,46.00
0.00,0.00,45.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,42.00
0.00,0.00,44.00
0.00,0.00,45.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,44.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,46.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,45.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,42.00
0.00,0.00,44.00
0.00,0.00,43.00
0.00,0.00,44.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,43.00
0.00,0.00,42.00
0.00,0.00,43.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,47.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,43.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,45.00
0.00,0.00,44.00
0.00,0.00,45.00
0.00,0.00,44.00
0.00,0.00,45.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,45.00
0.00,0.00,46.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,44.00
0.00,0.00,44.00
0.00,0.00,45.00
0.00,0.00,46.00
0.00,0.00,45.00
0.00,0.00,46.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,45.00
0.00,0.00,46.00
0.00,0.00,46.00
0.00,0.00,46.00
0.00,0.00,47.00
0.00,0.00,48.00
0.00,0.00,48.00
0.00,0.00,49.00
0.00,0.00,50.00
0.00,0.00,49.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,51.00
0.00,0.00,52.00
0.00,0.00,52.00
0.00,0.00,52.00
0.00,0.00,54.00
0.00,0.00,57.00
0.00,0.00,54.00
0.00,0.00,55.00
0.00,0.00,56.00
0.00,0.00,56.00
0.00,0.00,58.00
0.00,0.00,59.00
0.00,0.00,60.00
0.00,0.00,60.00
0.00,0.00,63.00
0.00,0.00,61.00
0.00,0.00,62.00
0.00,0.00,62.00
0.00,0.00,61.00
0.00,0.00,62.00
0.00,0.00,63.00
0.00,0.00,64.00
0.00,0.00,66.00
0.00,0.00,70.00
0.00,0.00,68.00
0.00,0.00,69.00
0.00,0.00,70.00
0.00,0.00,71.00
0.00,0.00,72.00
0.00,0.00,74.00
0.00,0.00,76.00
0.00,0.00,76.00
0.00,0.00,79.00
0.00,0.00,77.00
0.00,0.00,75.00
0.00,0.00,76.00
0.00,0.00,76.00
0.00,0.00,75.00
0.00,0.00,75.00
0.00,0.00,76.00
0.00,0.00,76.00
0.00,0.00,77.00
0.00,0.00,75.00
0.00,0.00,75.00
0.00,0.00,73.00
0.00,0.00,74.00
0.00,0.00,75.00
0.00,0.00,74.00
0.00,0.00,74.00
0.00,0.00,74.00
0.00,0.00,76.00
0.00,0.00,74.00
0.00,0.00,74.00
0.00,0.00,73.00
0.00,0.00,73.00
0.00,0.00,72.00
0.00,0.00,73.00
0.00,0.00,73.00
0.00,0.00,73.00
0.00,0.00,75.00
0.00,0.00,72.00
0.00,0.00,72.00
0.00,0.00,73.00
0.00,0.00,72.00
0.00,0.00,71.00
0.00,0.00,70.00
0.00,0.00,70.00
0.00,0.00,69.00
0.00,0.00,70.00
0.00,0.00,68.00
0.00,0.00,67.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,65.00
0.00,0.00,66.00
0.00,0.00,65.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,66.00
0.00,0.00,65.00
0.00,0.00,66.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,66.00
0.00,0.00,65.00
0.00,0.00,66.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,68.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,67.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,67.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,67.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,64.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,68.00
0.00,0.00,64.00
0.00,0.00,66.00
0.00,0.00,64.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,67.00
0.00,0.00,65.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,65.00
0.00,0.00,66.00
0.00,0.00,65.00
0.00,0.00,65.00
0.00,0.00,67.00
0.00,0.00,66.00
0.00,0.00,66.00
0.00,0.00,66.00
